id,windows,car,lights,gas,convience,sdpd,lampdist,lat,lon,crime
2012_227,0,6,0,736,468,2421,120.0,32.7759636507,-117.139384361,ROBBERY
2012_312,0,3,1,203,258,1289,31.62,32.7553630671,-117.097313999,ROBBERY
2011_351,0,5,4,352,362,309,14.14,32.7107988833,-117.140230089,ROBBERY
2012_499,0,5,4,899,899,1329,22.36,32.720864405,-117.15339221,ROBBERY
2011_575,0,5,3,330,383,202,14.14,32.748382444899995,-117.158085145,ROBBERY
2011_600,8,3,10,291,390,1422,10.0,32.7109710115,-117.159208221,ROBBERY
2011_654,2,2,3,735,815,669,10.0,32.716231506999996,-117.160161456,ROBBERY
2012_663,0,7,1,1244,1244,797,22.36,32.702018188800004,-117.112507246,ROBBERY
2011_696,0,2,0,2295,104,852,41.23,32.7390846212,-117.10097215799999,ROBBERY
2011_734,0,6,2,1104,1421,1278,22.36,32.7590121844,-117.079444005,ROBBERY
2011_954,0,7,1,317,317,1547,14.14,32.683548908,-117.106656735,ROBBERY
2011_1004,0,2,0,556,905,1354,120.0,32.7697391539,-117.167529465,ROBBERY
2012_1207,0,5,2,554,232,300,28.28,32.5488426919,-117.03503916700001,ROBBERY
2011_1227,0,7,4,665,863,434,10.0,32.7183217158,-117.162026542,ROBBERY
2011_1307,0,2,0,1416,1129,1214,41.23,32.707900499000004,-117.122551495,ROBBERY
2011_1419,1,6,2,776,1132,1300,14.14,32.7551453211,-117.104775156,ROBBERY
2011_1636,0,3,0,656,1002,1641,41.23,32.7169131451,-117.128510875,ROBBERY
2011_1647,0,6,1,1178,1491,2341,14.14,32.7383514608,-117.129288838,ROBBERY
2011_1662,1,5,0,797,88,1879,80.62,32.754023677199996,-117.09222214100001,ROBBERY
2011_1813,0,2,2,1107,359,1218,10.0,32.7172352711,-117.16916650700001,ROBBERY
2012_1894,0,1,2,1220,1339,129,22.36,32.7753900245,-117.076850725,ROBBERY
2012_2030,0,6,2,728,559,1286,22.36,32.706406181,-117.128454927,ROBBERY
2012_2118,0,2,0,1625,792,3721,60.0,32.9720923769,-117.093329901,ROBBERY
2011_2270,0,2,0,1804,1791,3266,44.72,32.6730163874,-117.06431889,ROBBERY
2012_2466,0,4,1,107,107,1283,22.36,32.7484942754,-117.15053613299999,ROBBERY
2012_2511,0,9,0,457,762,394,90.0,32.6966443338,-117.13926323700001,ROBBERY
2011_2691,5,8,4,482,199,534,10.0,32.7146921776,-117.15514197600001,ROBBERY
2012_2912,0,1,1,1074,726,3332,20.0,32.7614570154,-117.16788214,ROBBERY
2011_3021,0,4,1,209,213,1197,14.14,32.7484446573,-117.140880404,ROBBERY
2012_3404,0,3,0,803,558,2482,10.0,32.7080458759,-117.16273261100001,ROBBERY
2012_3761,1,7,0,2458,674,5239,36.05,32.740362362199996,-117.22939367299999,ROBBERY
2011_3949,0,5,1,567,170,1864,14.14,32.6945943887,-117.02972567100001,ROBBERY
2012_4014,0,6,0,505,3819,1680,53.85,32.677809895799996,-117.038405376,ROBBERY
2011_4117,0,6,3,1231,620,3038,14.14,32.7990830775,-117.257609343,ROBBERY
2011_4351,0,6,0,760,1001,1624,100.49,32.912889839,-117.12563781799999,ROBBERY
2012_4365,0,3,1,855,1756,644,20.0,32.8022292781,-117.161540144,ROBBERY
2012_4504,0,3,3,1304,7,1860,22.36,32.7495060704,-117.088251613,ROBBERY
2011_4533,1,4,1,454,323,2297,41.23,32.762124948600004,-117.06580170299999,ROBBERY
2011_4702,1,6,6,341,341,706,10.0,32.7172906394,-117.15561655799999,ROBBERY
2011_5060,0,5,0,1655,2192,414,70.71,32.6862020594,-117.04669611799999,ROBBERY
2012_5100,0,3,1,644,1433,5044,50.0,33.0216392303,-117.06855847899999,ROBBERY
2011_5128,0,1,1,1185,2854,3020,22.36,32.7131504204,-117.05717942,ROBBERY
2011_5238,0,4,1,696,709,1185,41.23,32.7514090493,-117.09735728700001,ROBBERY
2012_5254,0,5,0,120,141,916,70.71,32.800392256799995,-117.238119184,ROBBERY
2012_5477,0,2,1,222,315,3194,28.28,32.7760376775,-117.173325121,ROBBERY
2012_5561,0,5,0,3039,2202,2977,53.85,32.7293152515,-117.09915116299999,ROBBERY
2011_5590,0,7,0,1834,429,2369,31.62,32.6941856296,-117.103482039,ROBBERY
2012_5597,0,2,0,556,905,1354,120.0,32.7697391539,-117.167529465,ROBBERY
2011_5835,0,5,1,174,157,4916,31.62,32.834381899,-117.177169619,ROBBERY
2011_6109,2,6,0,451,81,318,31.62,32.7556054994,-117.13386681700001,ROBBERY
2011_6153,2,2,8,1116,179,928,10.0,32.7157131033,-117.163363442,ROBBERY
2011_6213,0,3,3,138,208,2969,14.14,32.7849133931,-117.171011656,ROBBERY
2012_6530,0,1,0,536,1026,2611,80.62,32.725159005100004,-117.09616895,ROBBERY
2012_6750,1,4,0,74,29,1892,36.05,32.7744372814,-117.205731451,ROBBERY
2011_7052,0,2,0,360,455,3738,50.99,32.7889914658,-117.20594961799999,ROBBERY
2011_7282,1,4,0,47,47,363,22.36,32.7469415937,-117.162454507,ROBBERY
2011_7519,0,0,0,2006,1668,2898,120.0,32.79829567,-117.220029418,ROBBERY
2012_7587,0,7,0,298,778,3985,14.14,32.7068136916,-117.085003974,ROBBERY
2011_7684,0,6,2,386,882,374,22.36,32.705265915300004,-117.142162101,ROBBERY
2012_7750,0,7,4,121,23,1531,10.0,32.7484855073,-117.125103853,ROBBERY
2012_7764,0,10,0,595,595,1209,30.0,32.7456672933,-117.14703129200001,ROBBERY
2011_8420,0,3,1,514,245,801,14.14,32.7128536017,-117.14400100799999,ROBBERY
2012_8520,0,2,1,526,526,2094,80.62,32.7685984881,-117.052586086,ROBBERY
2011_8644,1,6,2,662,287,2490,14.14,32.752974943299996,-117.208016696,ROBBERY
2012_8697,0,8,0,41,14,1413,100.49,32.6827431517,-117.11046629,ROBBERY
2012_8745,0,4,0,569,118,1947,41.23,32.6963451654,-117.030384086,ROBBERY
2011_8758,0,6,5,416,740,1326,31.62,32.7188789018,-117.15517683700001,ROBBERY
2011_8941,0,0,1,1920,947,777,20.0,32.5434301996,-117.033271249,ROBBERY
2012_9007,0,0,1,765,793,3996,30.0,32.7389830365,-117.173028782,ROBBERY
2012_9083,0,2,1,236,1078,1275,28.28,32.753218494,-117.106774701,ROBBERY
2012_9088,0,7,0,828,208,2262,72.8,32.7616486282,-117.11947799100001,ROBBERY
2011_9260,0,7,4,121,23,1531,10.0,32.7484855073,-117.125103853,ROBBERY
2011_9420,0,11,0,606,849,4181,36.05,32.7706054779,-117.147123069,ROBBERY
2011_9633,1,3,0,1566,520,750,31.62,32.9155695769,-117.141308855,ROBBERY
2011_9885,0,2,0,556,905,1354,120.0,32.7697391539,-117.167529465,ROBBERY
2011_10162,0,7,0,822,596,1970,41.23,32.7207734745,-117.13023846,ROBBERY
2012_10323,0,5,2,548,157,451,20.0,32.7496019923,-117.099543453,ROBBERY
2012_10493,1,4,3,1403,204,2838,14.14,32.796795159,-117.25555739200001,ROBBERY
2011_10566,0,5,0,571,571,8291,100.49,32.8020034771,-117.01107725700001,ROBBERY
2011_10728,0,4,3,508,38,619,10.0,32.7203967601,-117.16648780700001,ROBBERY
2012_10822,0,9,1,209,45,3906,56.56,32.8200228127,-117.179056617,ROBBERY
2011_11050,0,3,0,45,45,1865,82.46,32.8208567976,-117.155072706,ROBBERY
2012_11193,0,0,0,830,830,2337,70.71,32.8035283617,-117.113759101,ROBBERY
2012_11427,0,1,0,354,1410,4120,31.62,32.7011804343,-117.085033616,ROBBERY
2011_11535,1,2,10,780,320,1100,20.0,32.7109871104,-117.15374264799999,ROBBERY
2011_11584,0,1,0,404,201,5681,22.36,33.0164747737,-117.07364289600001,ROBBERY
2012_11960,0,5,0,1339,889,1985,70.71,32.743375951,-117.115655174,ROBBERY
2011_12011,1,5,1,282,123,1371,14.14,32.7484687156,-117.126800869,ROBBERY
2012_12538,0,6,1,96,202,2440,10.0,32.749907703299996,-117.206577501,ROBBERY
2011_12550,0,4,0,461,417,1548,20.0,32.7898057161,-117.233212222,ROBBERY
2011_12724,0,4,0,164,163,3103,22.36,32.7251372215,-117.084903214,ROBBERY
2011_13225,0,4,0,2,53,1277,22.36,32.7550779819,-117.09945718700001,ROBBERY
2011_13435,0,6,1,609,115,1247,72.8,32.5735387975,-117.08408838700001,ROBBERY
2012_13492,0,2,4,584,929,1568,14.14,32.7171693018,-117.129591226,ROBBERY
2012_13604,2,8,1,604,193,6665,20.0,32.746383786100004,-117.25239804899999,ROBBERY
2011_13723,5,6,2,391,283,1508,14.14,32.7109387804,-117.162853451,ROBBERY
2012_14016,0,2,1,1166,1825,1161,20.0,32.7496168651,-117.079439265,ROBBERY
2012_14280,1,2,10,780,320,1100,20.0,32.7109871104,-117.15374264799999,ROBBERY
2011_14756,1,1,2,501,632,1071,10.0,32.7167635872,-117.157891062,ROBBERY
2012_15064,0,8,2,221,170,6107,14.14,32.743254686,-117.248867663,ROBBERY
2011_15089,0,1,0,1843,1930,588,20.0,32.6892684172,-117.045535475,ROBBERY
2012_15090,0,1,0,2367,2367,7552,20.0,32.845676375,-117.22188432,ROBBERY
2011_15342,0,5,1,83,83,2685,14.14,32.7461460025,-117.059663145,ROBBERY
2012_15354,0,2,1,1716,1514,3075,14.14,32.7426073256,-117.05101985200001,ROBBERY
2012_15450,0,5,4,431,224,755,14.14,32.710456446,-117.152365986,ROBBERY
2012_15535,0,0,0,830,830,2337,70.71,32.8035283617,-117.113759101,ROBBERY
2011_15556,0,7,0,637,649,5831,98.99,32.7410531006,-117.25209984799999,ROBBERY
2011_15872,2,5,0,1018,323,1607,89.44,32.7522273091,-117.09224262,ROBBERY
2012_15985,1,5,3,526,394,520,14.14,32.7490902811,-117.161613231,ROBBERY
2012_16128,0,9,1,209,45,3906,56.56,32.8200228127,-117.179056617,ROBBERY
2011_16249,1,6,2,318,314,6610,14.14,32.7463205931,-117.25019383899999,ROBBERY
2012_16334,0,6,3,276,471,288,22.36,32.705280924600004,-117.13798817600001,ROBBERY
2012_16740,0,2,0,956,956,2326,36.05,32.7311336881,-117.080649524,ROBBERY
2011_17244,0,3,0,908,908,1232,44.72,32.7053386559,-117.124643692,ROBBERY
2011_17253,0,6,0,905,921,5353,64.03,32.8290602582,-117.202000702,ROBBERY
2012_17560,0,6,2,818,766,1213,20.0,32.746199297800004,-117.083703226,ROBBERY
2011_17606,1,6,2,318,314,6610,14.14,32.7463205931,-117.25019383899999,ROBBERY
2012_17721,0,2,0,2298,2276,1841,31.62,32.6805791736,-117.055737314,ROBBERY
2011_17831,0,6,0,1128,548,198,90.0,32.7449480363,-117.10093782700001,ROBBERY
2011_18045,0,7,1,1246,688,926,56.56,32.8731340076,-117.21185950600001,ROBBERY
2011_18070,0,5,1,83,83,2685,14.14,32.7461460025,-117.059663145,ROBBERY
2011_18316,3,2,6,649,194,974,20.0,32.711516671,-117.15602292,ROBBERY
2011_18362,0,3,0,876,528,6892,41.23,32.709053791,-117.08499145200001,ROBBERY
2012_18713,0,12,2,2260,4672,3706,41.23,32.7265131373,-117.14965146899999,ROBBERY
2011_18751,1,6,5,139,101,1589,22.36,32.7571124439,-117.08441419399999,ROBBERY
2011_18799,1,2,0,471,474,822,41.23,32.751461333499996,-117.104124686,ROBBERY
2012_19080,0,5,0,382,487,944,41.23,32.8680753259,-117.233517511,ROBBERY
2011_19158,0,7,4,121,23,1531,10.0,32.7484855073,-117.125103853,ROBBERY
2011_19164,0,3,0,1776,1823,2571,67.08,32.6762591043,-117.060953093,ROBBERY
2012_19209,0,5,1,83,83,2685,14.14,32.7461460025,-117.059663145,ROBBERY
2011_19269,0,3,0,215,215,1385,31.62,32.6988346591,-117.129500936,ROBBERY
2012_19494,0,3,3,138,208,2969,14.14,32.7849133931,-117.171011656,ROBBERY
2011_19522,0,7,0,700,675,5300,36.05,33.013724166799996,-117.077789294,ROBBERY
2012_19587,0,3,1,1893,1808,6570,22.36,32.8344688433,-117.189305869,ROBBERY
2011_19639,0,6,0,462,365,1176,90.55,32.7539675457,-117.084708045,ROBBERY
2011_19675,6,3,14,409,293,1565,10.0,32.7099115162,-117.159200544,ROBBERY
2012_19739,0,6,1,1405,4403,2293,10.0,32.6716701075,-117.048701975,ROBBERY
2012_20001,0,6,0,1628,1089,2860,67.08,32.744252562,-117.06887360299999,ROBBERY
2011_20220,0,3,2,1023,1053,2471,22.36,32.696819514299996,-117.09778500000002,ROBBERY
2012_20396,2,3,1,66,144,1654,64.03,32.7687122171,-117.045967596,ROBBERY
2011_20524,0,5,0,100,65,2147,67.08,32.8033628563,-117.13933101299999,ROBBERY
2012_20633,0,3,1,612,1304,3362,31.62,32.7082332962,-117.093657315,ROBBERY
2011_20695,0,7,0,754,575,1125,22.36,32.752264396,-117.09547252200001,ROBBERY
2011_20744,0,2,1,922,1905,1745,50.99,32.7117405838,-117.121519904,ROBBERY
2012_20888,0,3,1,105,200,868,31.62,32.5547636616,-116.93743401,ROBBERY
2012_20987,2,1,9,904,655,410,10.0,32.7157308394,-117.15424229799999,ROBBERY
2011_21509,0,9,3,196,110,2540,14.14,32.7502690942,-117.207529015,ROBBERY
2011_21654,0,3,1,8,8,3502,30.0,32.7738882609,-117.175240275,ROBBERY
2012_21672,6,2,2,471,769,1019,10.0,32.7277319453,-117.160259091,ROBBERY
2012_22124,0,9,3,546,519,2114,0.0,32.7515212047,-117.20451848100001,ROBBERY
2011_22132,0,6,5,792,24,1985,22.36,32.7578927723,-117.07894555200001,ROBBERY
2011_22270,0,5,3,575,1332,1500,22.36,32.755159345500005,-117.106913924,ROBBERY
2012_22303,1,6,2,662,287,2490,14.14,32.752974943299996,-117.208016696,ROBBERY
2012_22386,1,6,2,1119,215,2549,14.14,32.7971684212,-117.252751595,ROBBERY
2012_22499,1,3,0,178,177,1652,82.46,32.769130616300004,-117.170629781,ROBBERY
2011_22609,4,6,0,1000,502,1848,40.0,32.7513377335,-117.090908465,ROBBERY
2011_22861,1,3,0,178,177,1652,82.46,32.769130616300004,-117.170629781,ROBBERY
2011_22931,0,1,0,1005,2615,2781,44.72,32.7119461956,-117.05682765200001,ROBBERY
2012_23011,0,1,0,610,610,182,31.62,32.7012293319,-117.119515963,ROBBERY
2012_23614,1,5,1,746,244,4296,10.0,32.7416552681,-117.18351042100001,ROBBERY
2012_23863,0,3,0,133,103,4431,22.36,32.8030934407,-117.01193770799999,ROBBERY
2012_23919,0,3,4,508,921,1594,14.14,32.7125483593,-117.163340402,ROBBERY
2011_24011,0,6,5,416,740,1326,31.62,32.7188789018,-117.15517683700001,ROBBERY
2012_24358,0,2,2,798,798,2080,14.14,32.5531625858,-116.95150221899999,ROBBERY
2012_24508,0,3,3,1395,76,2623,14.14,32.7949198222,-117.25498439299999,ROBBERY
2012_24666,0,5,2,608,608,2081,14.14,32.7332781867,-117.174156383,ROBBERY
2012_24899,0,5,4,86,89,436,10.0,32.7219840448,-117.163857529,ROBBERY
2012_25315,0,3,0,31,95,3001,41.23,32.748429768600005,-117.193714508,ROBBERY
2012_25346,1,2,1,383,229,3357,50.0,32.7233383838,-117.08493985700001,ROBBERY
2012_25387,0,6,0,340,370,3813,98.99,32.8203469054,-117.18241876299999,ROBBERY
2012_25648,0,3,0,2471,12325,4844,31.62,32.81393801,-117.08441876,ROBBERY
2011_25867,0,5,2,548,157,451,20.0,32.7496019923,-117.099543453,ROBBERY
2012_25899,0,5,0,310,272,5057,120.0,32.832770021500004,-117.165941556,ROBBERY
2012_25994,3,5,0,319,323,2531,22.36,32.7640040775,-117.06228519700001,ROBBERY
2012_25999,0,1,0,552,552,7067,28.28,32.9843771186,-117.07567878399999,ROBBERY
2012_26097,0,5,1,832,704,1755,10.0,32.7551750588,-117.109146666,ROBBERY
2011_26491,1,3,3,210,816,1941,10.0,32.7497478211,-117.120085658,ROBBERY
2012_26571,0,7,0,1052,1052,3207,36.05,32.7214414405,-117.09304716,ROBBERY
2011_26602,0,5,0,923,925,3741,31.62,32.7871693158,-117.17696223200001,ROBBERY
2011_26649,0,7,3,626,28,1914,14.14,32.755980474,-117.092845851,ROBBERY
2011_26721,2,0,5,744,634,602,10.0,32.7167531794,-117.162467115,ROBBERY
2012_27381,0,4,0,568,535,3387,31.62,32.7612237646,-117.059307053,ROBBERY
2012_27765,0,5,0,112,431,3040,30.0,32.7264648675,-117.22760365200001,ROBBERY
2012_27895,0,5,0,413,518,1003,40.0,32.8028374949,-117.159548916,ROBBERY
2011_28052,0,5,0,86,86,1015,14.14,32.7011764802,-117.12841744299999,ROBBERY
2011_28330,0,9,1,1342,1846,4092,14.14,32.7041187962,-117.09342526,ROBBERY
2011_28394,0,3,1,653,258,2660,28.28,32.7554898005,-117.112542656,ROBBERY
2012_28501,1,4,0,585,1109,1222,31.62,32.767689411999996,-117.071643002,ROBBERY
2012_28529,0,3,1,1893,1808,6570,22.36,32.8344688433,-117.189305869,ROBBERY
2012_28939,0,4,4,971,134,2909,22.36,32.7633043719,-117.114621374,ROBBERY
2012_29190,0,2,0,621,159,2374,22.36,32.951071117800005,-117.107531119,ROBBERY
2011_29311,1,2,13,638,324,1104,14.14,32.7141438812,-117.159247452,ROBBERY
2012_29341,1,3,1,717,761,2411,41.23,32.7808454519,-117.207330201,ROBBERY
2012_29580,0,3,0,798,936,2592,44.72,32.7414995452,-117.12392002,ROBBERY
2012_29682,0,5,1,1432,1432,2869,20.0,32.5584513752,-117.06904308700001,ROBBERY
2011_29698,0,2,8,393,3,1208,10.0,32.7115020285,-117.158760174,ROBBERY
2012_29975,0,5,0,1974,359,3736,101.98,32.727678176,-117.224324774,ROBBERY
2011_30175,0,5,1,504,504,7571,20.0,32.9791073031,-117.08117633,ROBBERY
2012_30446,1,7,1,524,133,217,14.14,32.7486802159,-117.100889202,ROBBERY
2011_30807,0,7,1,233,362,1537,22.36,32.757438196500004,-117.083592708,ROBBERY
2012_31070,2,4,1,542,570,1569,31.62,32.7685246719,-117.066055748,ROBBERY
2012_31558,0,4,1,988,15,5323,10.0,32.743923740300005,-117.235007686,ROBBERY
2011_31778,0,2,2,1448,1448,1629,14.14,32.5691103172,-117.06655764,ROBBERY
2011_31833,0,3,3,138,208,2969,14.14,32.7849133931,-117.171011656,ROBBERY
2012_32158,0,5,0,890,121,2123,58.3,32.685501054899994,-117.101576046,ROBBERY
2012_32214,0,5,0,466,4986,2014,53.85,32.6745129715,-117.04281005200001,ROBBERY
2011_32229,0,5,0,522,527,3750,36.05,32.5603535042,-117.063580511,ROBBERY
2011_32243,0,3,0,215,215,1385,31.62,32.6988346591,-117.129500936,ROBBERY
2012_32274,0,1,0,1475,979,1425,41.23,32.950843427399995,-117.228846213,ROBBERY
2011_32297,0,8,1,308,451,1081,14.14,32.798077364499996,-117.23932496299999,ROBBERY
2012_32535,0,3,0,1483,1483,1655,89.44,32.9115567353,-117.143987154,ROBBERY
2011_32661,0,5,3,575,1332,1500,22.36,32.755159345500005,-117.106913924,ROBBERY
2012_32693,0,5,1,3315,2282,5466,58.3,32.7964433508,-117.186024714,ROBBERY
2011_33191,0,4,4,647,162,685,10.0,32.7126073436,-117.15421675700001,ROBBERY
2012_33455,6,3,14,409,293,1565,10.0,32.7099115162,-117.159200544,ROBBERY
2011_33508,0,1,4,1046,133,1341,14.14,32.7088853274,-117.153726692,ROBBERY
2011_33728,0,8,2,900,417,4450,22.36,32.7554613276,-117.220011551,ROBBERY
2011_33733,0,1,0,576,576,465,36.05,32.950831804,-117.234887113,ROBBERY
2011_33942,0,2,0,3809,3809,6434,50.99,32.5824519923,-117.03254469299999,ROBBERY
2012_34139,9,1,8,852,413,821,14.14,32.714175863600005,-117.153774433,ROBBERY
2012_35482,0,4,1,187,187,2520,10.0,32.761730485,-117.06250081799999,ROBBERY
2011_35569,0,9,1,1342,1846,4092,14.14,32.7041187962,-117.09342526,ROBBERY
2011_35600,0,6,0,1271,266,2499,70.0,32.7948659821,-117.254001016,ROBBERY
2011_35628,2,4,0,1189,1278,1904,31.62,32.7498788192,-117.173662119,ROBBERY
2012_36042,0,7,0,546,875,1566,92.19,32.7277206016,-117.18168027899999,ROBBERY
2011_36177,0,1,0,1161,1161,3075,72.8,32.7348209974,-117.127165874,ROBBERY
2011_36259,0,6,0,309,309,2823,120.0,32.893690523800004,-117.132348347,ROBBERY
2012_36408,0,3,0,625,2238,2575,50.99,32.704727342800005,-117.09792648700001,ROBBERY
2011_36481,3,5,0,319,323,2531,22.36,32.7640040775,-117.06228519700001,ROBBERY
2012_36676,0,6,0,1132,613,6189,100.0,32.7952363854,-117.193595015,ROBBERY
2012_36736,0,6,0,610,2296,1732,84.85,32.6872256602,-117.117865566,ROBBERY
2011_37075,1,3,1,68,53,131,14.14,32.7469640427,-117.159973171,ROBBERY
2012_37210,0,5,2,554,232,300,28.28,32.5488426919,-117.03503916700001,ROBBERY
2011_37447,0,4,0,164,163,3103,22.36,32.7251372215,-117.084903214,ROBBERY
2012_37631,0,5,1,174,157,4916,31.62,32.834381899,-117.177169619,ROBBERY
2011_38228,0,4,0,370,426,6666,76.15,32.7489203354,-117.24001706899999,ROBBERY
2011_38488,5,5,0,1027,1027,2638,41.23,32.7369936667,-117.129293176,ROBBERY
2011_38520,0,5,1,1509,2257,1593,72.11,32.7482547048,-117.077840099,ROBBERY
2012_38776,0,3,0,378,1434,4591,70.71,32.7032899587,-117.082400893,ROBBERY
2012_39074,0,4,1,988,15,5323,10.0,32.743923740300005,-117.235007686,ROBBERY
2011_39320,0,4,0,207,3689,1896,60.0,32.676872036999995,-117.03736051,ROBBERY
2011_39542,1,1,8,939,67,976,14.14,32.712067195900005,-117.153753721,ROBBERY
2012_39655,0,4,0,1006,557,954,50.99,32.7563465566,-117.07938117200001,ROBBERY
2011_39848,0,7,2,364,409,1181,20.0,32.9125786883,-117.148000376,ROBBERY
2012_40364,3,4,5,2,2,2309,14.14,32.7552203182,-117.11550483200001,ROBBERY
2011_40468,12,1,8,881,881,848,10.0,32.715697664699995,-117.16061924200001,ROBBERY
2012_40607,0,5,0,243,445,6571,31.62,32.746628321799996,-117.24596105200001,ROBBERY
2012_40653,0,3,0,1165,810,1943,31.62,32.5791939277,-117.091181541,ROBBERY
2012_40917,0,6,0,192,140,324,44.72,32.7455920751,-117.16040782399999,ROBBERY
2012_41209,0,6,2,405,405,886,22.36,32.749272495700005,-117.152342332,ROBBERY
2011_41316,0,1,0,1306,1313,3383,120.0,32.5949413746,-117.089192133,ROBBERY
2012_41397,0,6,0,739,446,1762,14.14,32.7545179832,-117.09329048200001,ROBBERY
2012_41436,0,6,1,770,770,951,14.14,32.5691362888,-117.073799281,ROBBERY
2011_41600,0,1,0,1008,1008,3286,50.0,32.5666583182,-117.043200256,ROBBERY
2011_41646,0,3,0,565,501,3763,41.23,32.7214255569,-117.087106661,ROBBERY
2011_41870,0,1,4,666,6,600,10.0,32.7167626566,-117.160626995,ROBBERY
2012_41996,0,4,1,0,0,2359,22.36,32.7555153567,-117.11576144,ROBBERY
2011_42095,0,4,0,1541,897,1608,106.3,32.9602014751,-117.114612504,ROBBERY
2011_42151,0,2,8,762,807,775,10.0,32.7157061597,-117.162444895,ROBBERY
2011_42298,3,3,2,1221,245,1333,20.0,32.7162100695,-117.169167196,ROBBERY
2011_42594,0,7,4,534,284,1458,10.0,32.7573002273,-117.08306283200001,ROBBERY
2012_42754,1,3,1,1759,3658,2285,14.14,32.7037560206,-117.106812603,ROBBERY
2012_42930,0,4,0,207,3689,1896,60.0,32.676872036999995,-117.03736051,ROBBERY
2012_43057,0,1,0,6793,6852,8068,28.28,32.9412277168,-117.15398104200001,ROBBERY
2012_43079,0,6,1,778,1283,4658,14.14,32.7068554233,-117.079758991,ROBBERY
2011_43270,0,7,0,375,375,692,90.0,32.74421998010001,-117.162719029,ROBBERY
2012_43616,1,5,2,1468,61,6460,14.14,32.8469985314,-117.27297322,ROBBERY
2011_43663,0,5,0,100,65,2147,67.08,32.8033628563,-117.13933101299999,ROBBERY
2012_43804,0,2,1,815,815,894,14.14,32.804960010900004,-117.132108823,ROBBERY
2012_43964,0,3,1,435,43,2024,70.71,32.7687912608,-117.042012469,ROBBERY
2011_44175,0,1,0,1968,1968,2584,22.36,32.7339801696,-117.13648567899999,ROBBERY
2011_44441,0,1,0,1438,596,1749,120.0,32.728100748,-117.195863707,ROBBERY
2012_44583,0,1,0,1066,342,4553,63.24,32.946054253,-117.08767751399999,ROBBERY
2011_44822,1,3,4,133,442,270,10.0,32.7128786457,-117.15038158899999,ROBBERY
2012_44931,0,6,0,715,820,1277,31.62,32.86526474,-117.233954826,ROBBERY
2012_45173,2,5,1,2079,2141,2017,50.0,32.7358888792,-117.092596309,ROBBERY
2011_45232,0,3,0,1136,227,1980,20.0,32.7491687711,-117.085824358,ROBBERY
2012_45257,2,2,8,398,16,696,14.14,32.711531898000004,-117.153288207,ROBBERY
2012_45269,0,6,0,192,140,324,44.72,32.7455920751,-117.16040782399999,ROBBERY
2011_45300,0,5,0,120,141,916,70.71,32.800392256799995,-117.238119184,ROBBERY
2011_45314,2,2,8,398,16,696,14.14,32.711531898000004,-117.153288207,ROBBERY
2012_45386,0,4,0,1273,1260,2953,67.08,32.6780536209,-117.064848005,ROBBERY
2011_45603,2,0,4,675,9,609,10.0,32.7167638657,-117.15971827799999,ROBBERY
2012_45635,0,5,0,261,646,5227,30.0,32.7906747711,-117.09921966299999,ROBBERY
2011_45729,0,5,1,642,1189,2412,14.14,32.7579157758,-117.065594795,ROBBERY
2012_45847,0,6,2,728,559,1286,22.36,32.706406181,-117.128454927,ROBBERY
2012_45941,2,2,17,551,246,1017,10.0,32.7130956066,-117.160140034,ROBBERY
2012_46154,0,7,4,121,23,1531,10.0,32.7484855073,-117.125103853,ROBBERY
2012_46157,0,0,0,830,830,2337,70.71,32.8035283617,-117.113759101,ROBBERY
2012_46772,0,0,0,830,830,2337,70.71,32.8035283617,-117.113759101,ROBBERY
2012_46899,0,8,2,221,170,6107,14.14,32.743254686,-117.248867663,ROBBERY
2012_47000,0,5,1,83,83,2685,14.14,32.7461460025,-117.059663145,ROBBERY
2012_47002,0,5,1,135,135,3350,22.36,32.8307681111,-117.16380381399999,ROBBERY
2011_47006,0,1,0,1884,1867,4681,36.05,32.834314834299995,-117.174643623,ROBBERY
2012_47053,0,3,3,799,386,762,22.36,32.7552583046,-117.143149744,ROBBERY
2011_47517,2,2,8,1116,179,928,10.0,32.7157131033,-117.163363442,ROBBERY
2011_47592,0,5,0,118,118,1055,31.62,32.7552864115,-117.12496916399999,ROBBERY
2011_47643,2,4,1,1161,1163,2881,30.0,32.7606241824,-117.068536061,ROBBERY
2011_47925,1,1,2,501,632,1071,10.0,32.7167635872,-117.157891062,ROBBERY
2012_47948,0,3,0,1211,1235,3107,31.62,32.7263612147,-117.075594777,ROBBERY
2012_48824,4,3,15,946,6,786,10.0,32.7151747479,-117.160155422,ROBBERY
2012_48831,0,5,1,83,83,2685,14.14,32.7461460025,-117.059663145,ROBBERY
2012_48921,0,7,2,962,569,306,0.0,32.7477401021,-117.100097924,ROBBERY
2012_49025,0,5,4,346,344,2129,14.14,32.7635968582,-117.12285267600001,ROBBERY
2011_49096,0,3,0,515,515,87,50.99,32.7003154508,-117.119510187,ROBBERY
2012_49228,0,2,6,792,325,804,0.0,32.7150683223,-117.16206169600001,ROBBERY
2012_49437,0,3,2,3419,2727,5156,14.14,32.7767076148,-117.235616076,ROBBERY
2012_49542,0,3,1,427,613,1609,22.36,32.9157656294,-117.15044767299999,ROBBERY
2012_49795,0,1,4,666,6,600,10.0,32.7167626566,-117.160626995,ROBBERY
2012_50012,0,1,0,930,872,2454,22.36,32.7922956858,-117.167383266,ROBBERY
2012_50038,0,5,1,957,670,1454,22.36,32.7074778585,-117.124790442,ROBBERY
